city_fips,cty_fips,city_name,cty_name,feature,cty_seat
3612331,36089,Canton,Saint Lawrence County,County Seat,1
3617398,36089,Colton,Saint Lawrence County,Populated Place,0
3618817,36089,Cranberry Lake,Saint Lawrence County,Populated Place,0
3620027,36089,De Kalb,Saint Lawrence County,Populated Place,0
3620049,36089,De Kalb Junction,Saint Lawrence County,Populated Place,0
3623635,36089,Edwards,Saint Lawrence County,Populated Place,0
3625780,36089,Fine,Saint Lawrence County,Populated Place,0
3629597,36089,Gouverneur,Saint Lawrence County,Populated Place,0
3631830,36089,Hammond,Saint Lawrence County,Populated Place,0
3632006,36089,Hannawa Falls,Saint Lawrence County,Populated Place,0
3633095,36089,Helena,Saint Lawrence County,Populated Place,0
3634165,36089,Hermon,Saint Lawrence County,Populated Place,0
3634264,36089,Heuvelton,Saint Lawrence County,Populated Place,0
3642620,36089,Lisbon,Saint Lawrence County,Populated Place,0
3644479,36089,Madrid,Saint Lawrence County,Populated Place,0
3646019,36089,Massena,Saint Lawrence County,Populated Place,0
3648571,36089,Morristown,Saint Lawrence County,Populated Place,0
3650749,36089,Newton Falls,Saint Lawrence County,Populated Place,0
3651154,36089,Nicholville,Saint Lawrence County,Populated Place,0
3651319,36089,Norfolk,Saint Lawrence County,Populated Place,0
3654012,36089,Norwood,Saint Lawrence County,Populated Place,0
3654485,36089,Ogdensburg,Saint Lawrence County,Populated Place,0
3656363,36089,Parishville,Saint Lawrence County,Populated Place,0
3659564,36089,Potsdam,Saint Lawrence County,Populated Place,0
3660730,36089,Raymondville,Saint Lawrence County,Populated Place,0
3661159,36089,Rensselaer Falls,Saint Lawrence County,Populated Place,0
3661621,36089,Richville,Saint Lawrence County,Populated Place,0
3668814,36089,South Colton,Saint Lawrence County,Populated Place,0
3670849,36089,Star Lake,Saint Lawrence County,Populated Place,0
3677728,36089,Waddington,Saint Lawrence County,Populated Place,0
3682612,36089,Winthrop,Saint Lawrence County,Populated Place,0
3604253,36091,Ballston Spa,Saratoga County,County Seat,1
3616342,36091,Clifton Park,Saratoga County,Populated Place,0
3618212,36091,Corinth,Saratoga County,Populated Place,0
3618542,36091,Country Knolls,Saratoga County,Populated Place,0
3625681,36091,Fernwood,Saratoga County,Populated Place,0
3628101,36091,Galway,Saratoga County,Populated Place,0
3628156,36091,Gansevoort,Saratoga County,Populated Place,0
3631258,36091,Hadley,Saratoga County,Populated Place,0
3646360,36091,Mechanicville,Saratoga County,Populated Place,0
3647548,36091,Milton,Saratoga County,Populated Place,0
3663957,36091,Round Lake,Saratoga County,Populated Place,0
3665255,36091,Saratoga Springs,Saratoga County,Populated Place,0
3665750,36091,Schuylerville,Saratoga County,Populated Place,0
3669078,36091,South Glens Falls,Saratoga County,Populated Place,0
3671322,36091,Stillwater,Saratoga County,Populated Place,0
3677431,36091,Victory,Saratoga County,Populated Place,0
3678520,36091,Waterford,Saratoga County,Populated Place,0
3620082,36093,Delanson,Schenectady County,Populated Place,0
3622084,36093,East Glenville,Schenectady County,Populated Place,0
3651275,36093,Niskayuna,Schenectady County,Populated Place,0
3663924,36093,Rotterdam,Schenectady County,Populated Place,0
3665508,36093,Schenectady,Schenectady County,County Seat,1
3665893,36093,Scotia,Schenectady County,Populated Place,0
3612441,36095,Carlisle,Schoharie County,Populated Place,0
3613530,36095,Central Bridge,Schoharie County,Populated Place,0
3616628,36095,Cobleskill,Schoharie County,Populated Place,0
3624713,36095,Esperance,Schoharie County,Populated Place,0
3646866,36095,Middleburgh,Schoharie County,Populated Place,0
3661588,36095,Richmondville,Schoharie County,Populated Place,0
3665585,36095,Schoharie,Schoharie County,County Seat,1
3666663,36095,Sharon Springs,Schoharie County,Populated Place,0
3601473,36097,Alpine,Schuyler County,Populated Place,0
3611132,36097,Burdett,Schuyler County,Populated Place,0
3648197,36097,Montour Falls,Schuyler County,Populated Place,0
3654452,36097,Odessa,Schuyler County,Populated Place,0
3678696,36097,Watkins Glen,Schuyler County,County Seat,1
3625494,36099,Fayette,Seneca County,Populated Place,0
3637528,36099,Interlaken,Seneca County,Populated Place,0
3643214,36099,Lodi,Seneca County,Populated Place,0
3655816,36099,Ovid,Seneca County,Populated Place,0
3666322,36099,Seneca Falls,Seneca County,Populated Place,0
3678553,36099,Waterloo,Seneca County,County Seat,1
3600276,36101,Addison,Steuben County,Populated Place,0
3602583,36101,Arkport,Steuben County,Populated Place,0
3602946,36101,Atlanta,Steuben County,Populated Place,0
3603331,36101,Avoca,Steuben County,Populated Place,0
3604759,36101,Bath,Steuben County,County Seat,1
3612254,36101,Canisteo,Steuben County,Populated Place,0
3616727,36101,Cohocton,Steuben County,Populated Place,0
3618256,36101,Corning,Steuben County,Populated Place,0
3628145,36101,Gang Mills,Steuben County,Populated Place,0
3631852,36101,Hammondsport,Steuben County,Populated Place,0
3635672,36101,Hornell,Steuben County,Populated Place,0
3638308,36101,Jasper,Steuben County,Populated Place,0
3639452,36101,Keuka,Steuben County,Populated Place,0
3642565,36101,Lindley,Steuben County,Populated Place,0
3653055,36101,North Hornell,Steuben County,Populated Place,0
3656088,36101,Painted Post,Steuben County,Populated Place,0
3659707,36101,Prattsburg,Steuben County,Populated Place,0
3662061,36101,Riverside,Steuben County,Populated Place,0
3665354,36101,Savona,Steuben County,Populated Place,0
3668847,36101,South Corning,Steuben County,Populated Place,0
3678850,36101,Wayland,Steuben County,Populated Place,0
3601594,36103,Amagansett,Suffolk County,Populated Place,0
3602044,36103,Amityville,Suffolk County,Populated Place,0
3602374,36103,Aquebogue,Suffolk County,Populated Place,0
3602737,36103,Asharoken,Suffolk County,Populated Place,0
3603408,36103,Babylon,Suffolk County,Populated Place,0
3604913,36103,Bayport,Suffolk County,Populated Place,0
3604935,36103,Bay Shore,Suffolk County,Populated Place,0
3605039,36103,Baywood,Suffolk County,Populated Place,0
3605672,36103,Belle Terre,Suffolk County,Populated Place,0
3605771,36103,Bellport,Suffolk County,Populated Place,0
3607069,36103,Blue Point,Suffolk County,Populated Place,0
3607157,36103,Bohemia,Suffolk County,Populated Place,0
3608026,36103,Brentwood,Suffolk County,Populated Place,0
3608136,36103,Bridgehampton,Suffolk County,Populated Place,0
3608323,36103,Brightwaters,Suffolk County,Populated Place,0
3609000,36103,Brookhaven,Suffolk County,Populated Place,0
3611781,36103,Calverton,Suffolk County,Populated Place,0
3613376,36103,Centereach,Suffolk County,Populated Place,0
3613420,36103,Center Moriches,Suffolk County,Populated Place,0
3613442,36103,Centerport,Suffolk County,Populated Place,0
3613552,36103,Central Islip,Suffolk County,Populated Place,0
3616958,36103,Cold Spring Harbor,Suffolk County,Populated Place,0
3617530,36103,Commack,Suffolk County,Populated Place,0
3618146,36103,Copiague,Suffolk County,Populated Place,0
3618157,36103,Coram,Suffolk County,Populated Place,0
3619466,36103,Cutchogue,Suffolk County,Populated Place,0
3619972,36103,Deer Park,Suffolk County,Populated Place,0
3620379,36103,Dering Harbor,Suffolk County,Populated Place,0
3620687,36103,Dix Hills,Suffolk County,Populated Place,0
3621985,36103,East Farmingdale,Suffolk County,Populated Place,0
3622183,36103,East Hampton,Suffolk County,Populated Place,0
3622315,36103,East Islip,Suffolk County,Populated Place,0
3622546,36103,East Moriches,Suffolk County,Populated Place,0
3622612,36103,East Northport,Suffolk County,Populated Place,0
3622733,36103,East Patchogue,Suffolk County,Populated Place,0
3622810,36103,Eastport,Suffolk County,Populated Place,0
3622832,36103,East Quogue,Suffolk County,Populated Place,0
3622964,36103,East Setauket,Suffolk County,Populated Place,0
3622980,36103,East Shoreham,Suffolk County,Populated Place,0
3623316,36103,Eatons Neck,Suffolk County,Populated Place,0
3624405,36103,Elwood,Suffolk County,Populated Place,0
3625417,36103,Farmingville,Suffolk County,Populated Place,0
3626121,36103,Flanders,Suffolk County,Populated Place,0
3626946,36103,Fort Salonga,Suffolk County,Populated Place,0
3629509,36103,Gordon Heights,Suffolk County,Populated Place,0
3630235,36103,Great River,Suffolk County,Populated Place,0
3630543,36103,Greenlawn,Suffolk County,Populated Place,0
3630576,36103,Greenport,Suffolk County,Populated Place,0
3631445,36103,Halesite,Suffolk County,Populated Place,0
3631896,36103,Hampton Bays,Suffolk County,Populated Place,0
3632732,36103,Hauppauge,Suffolk County,Populated Place,0
3632963,36103,Head of the Harbor,Suffolk County,Populated Place,0
3635056,36103,Holbrook,Suffolk County,Populated Place,0
3635254,36103,Holtsville,Suffolk County,Populated Place,0
3636233,36103,Huntington,Suffolk County,Populated Place,0
3637022,36103,Huntington Bay,Suffolk County,Populated Place,0
3637044,36103,Huntington Station,Suffolk County,Populated Place,0
3637840,36103,Islandia,Suffolk County,Populated Place,0
3637869,36103,Islip,Suffolk County,Populated Place,0
3638022,36103,Islip Terrace,Suffolk County,Populated Place,0
3638253,36103,Jamesport,Suffolk County,Populated Place,0
3639672,36103,Kings Park,Suffolk County,Populated Place,0
3640530,36103,Lake Grove,Suffolk County,Populated Place,0
3640838,36103,Lake Ronkonkoma,Suffolk County,Populated Place,0
3641465,36103,Laurel,Suffolk County,Populated Place,0
3642554,36103,Lindenhurst,Suffolk County,Populated Place,0
3643005,36103,Lloyd Harbor,Suffolk County,Populated Place,0
3643324,36103,Lonelyville,Suffolk County,Populated Place,0
3645139,36103,Manorville,Suffolk County,Populated Place,0
3646074,36103,Mastic,Suffolk County,Populated Place,0
3646085,36103,Mastic Beach,Suffolk County,Populated Place,0
3646140,36103,Mattituck,Suffolk County,Populated Place,0
3646404,36103,Medford,Suffolk County,Populated Place,0
3646514,36103,Melville,Suffolk County,Populated Place,0
3646976,36103,Middle Island,Suffolk County,Populated Place,0
3647119,36103,Middleville,Suffolk County,Populated Place,0
3647306,36103,Miller Place,Suffolk County,Populated Place,0
3648054,36103,Montauk,Suffolk County,Populated Place,0
3649066,36103,Mount Sinai,Suffolk County,Populated Place,0
3649825,36103,Nesconset,Suffolk County,Populated Place,0
3651286,36103,Nissequogue,Suffolk County,Populated Place,0
3651396,36103,North Amityville,Suffolk County,Populated Place,0
3651440,36103,North Babylon,Suffolk County,Populated Place,0
3651495,36103,North Bay Shore,Suffolk County,Populated Place,0
3651528,36103,North Bellport,Suffolk County,Populated Place,0
3652078,36103,North Great River,Suffolk County,Populated Place,0
3652188,36103,North Haven,Suffolk County,Populated Place,0
3653198,36103,North Lindenhurst,Suffolk County,Populated Place,0
3653319,36103,North Patchogue,Suffolk County,Populated Place,0
3653396,36103,Northport,Suffolk County,Populated Place,0
3653561,36103,North Sea,Suffolk County,Populated Place,0
3653852,36103,Northwest Harbor,Suffolk County,Populated Place,0
3654056,36103,Noyack,Suffolk County,Populated Place,0
3654111,36103,Oak Beach,Suffolk County,Populated Place,0
3654144,36103,Oakdale,Suffolk County,Populated Place,0
3654430,36103,Ocean Beach,Suffolk County,Populated Place,0
3654617,36103,Old Field,Suffolk County,Populated Place,0
3656660,36103,Patchogue,Suffolk County,Populated Place,0
3656968,36103,Peconic,Suffolk County,Populated Place,0
3657947,36103,Pine Aire,Suffolk County,Populated Place,0
3658195,36103,Pine Valley,Suffolk County,Populated Place,0
3659157,36103,Poquott,Suffolk County,Populated Place,0
3659355,36103,Port Jefferson,Suffolk County,Populated Place,0
3659377,36103,Port Jefferson Station,Suffolk County,Populated Place,0
3660422,36103,Quogue,Suffolk County,Populated Place,0
3661137,36103,Remsenburg,Suffolk County,Populated Place,0
3661665,36103,Ridge,Suffolk County,Populated Place,0
3661973,36103,Riverhead,Suffolk County,County Seat,1
3662066,36103,Riverside,Suffolk County,Populated Place,0
3663319,36103,Rocky Point,Suffolk County,Populated Place,0
3663473,36103,Ronkonkoma,Suffolk County,Populated Place,0
3664485,36103,Sag Harbor,Suffolk County,Populated Place,0
3664584,36103,Saint James,Suffolk County,Populated Place,0
3664881,36103,Saltaire,Suffolk County,Populated Place,0
3665156,36103,San Remo,Suffolk County,Populated Place,0
3665409,36103,Sayville,Suffolk County,Populated Place,0
3666212,36103,Selden,Suffolk County,Populated Place,0
3666465,36103,Setauket,Suffolk County,Populated Place,0
3666828,36103,Shelter Island,Suffolk County,Populated Place,0
3666850,36103,Shelter Island Heights,Suffolk County,Populated Place,0
3667048,36103,Shinnecock Hills,Suffolk County,Populated Place,0
3667070,36103,Shirley,Suffolk County,Populated Place,0
3667191,36103,Shoreham,Suffolk County,Populated Place,0
3667851,36103,Smithtown,Suffolk County,Populated Place,0
3668374,36103,Sound Beach,Suffolk County,Populated Place,0
3668462,36103,Southampton,Suffolk County,Populated Place,0
3669254,36103,South Huntington,Suffolk County,Populated Place,0
3669452,36103,Southold,Suffolk County,Populated Place,0
3670222,36103,Speonk,Suffolk County,Populated Place,0
3670387,36103,Springs,Suffolk County,Populated Place,0
3671608,36103,Stony Brook,Suffolk County,Populated Place,0
3673352,36103,Terryville,Suffolk County,Populated Place,0
3677519,36103,Village of the Branch,Suffolk County,Populated Place,0
3677772,36103,Wading River,Suffolk County,Populated Place,0
3678575,36103,Watermill,Suffolk County,Populated Place,0
3679246,36103,West Babylon,Suffolk County,Populated Place,0
3679301,36103,West Bay Shore,Suffolk County,Populated Place,0
3680071,36103,West Gilgo Beach,Suffolk County,Populated Place,0
3680170,36103,Westhampton,Suffolk County,Populated Place,0
3680181,36103,Westhampton Beach,Suffolk County,Populated Place,0
3680186,36103,West Hampton Dunes,Suffolk County,Populated Place,0
3680258,36103,West Hills,Suffolk County,Populated Place,0
3680302,36103,West Islip,Suffolk County,Populated Place,0
3680885,36103,West Sayville,Suffolk County,Populated Place,0
3681419,36103,Wheatley Heights,Suffolk County,Populated Place,0
3683294,36103,Wyandanch,Suffolk County,Populated Place,0
3683426,36103,Yaphank,Suffolk County,Populated Place,0
3604616,36105,Barryville,Sullivan County,Populated Place,0
3606959,36105,Bloomingburg,Sullivan County,Populated Place,0
3611748,36105,Callicoon,Sullivan County,Populated Place,0
3623811,36105,Eldred,Sullivan County,Populated Place,0
3638506,36105,Jeffersonville,Sullivan County,Populated Place,0
3642224,36105,Liberty,Sullivan County,Populated Place,0
3642928,36105,Livingston Manor,Sullivan County,Populated Place,0
3648175,36105,Monticello,Sullivan County,County Seat,1
3649473,36105,Narrowsburg,Sullivan County,Populated Place,0
3659069,36105,Pond Eddy,Sullivan County,Populated Place,0
3663583,36105,Roscoe,Sullivan County,Populated Place,0
3668968,36105,South Fallsburg,Sullivan County,Populated Place,0
3682733,36105,Woodbourne,Sullivan County,Populated Place,0
3682953,36105,Woodridge,Sullivan County,Populated Place,0
3683272,36105,Wurtsboro,Sullivan County,Populated Place,0
3602308,36107,Apalachin,Tioga County,Populated Place,0
3606134,36107,Berkshire,Tioga County,Populated Place,0
3612210,36107,Candor,Tioga County,Populated Place,0
3649902,36107,Newark Valley,Tioga County,Populated Place,0
3651110,36107,Nichols,Tioga County,Populated Place,0
3655882,36107,Owego,Tioga County,County Seat,1
